"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:sey00040",32,"Up",0.000403911525130143,0.0010533378988688,1.42793133674613e-10,1.59718661753741e-09,"Pentose and glucuronate interconversions"
"path:sey00627",4,"Up",0.000503066904448635,0.00125434198168236,0.182043933183056,0.218124712732851,"Aminobenzoate degradation"
"path:sey00630",30,"Up",0.000504357673736848,0.00125434198168236,1.46836561317796e-08,5.13927964612285e-08,"Glyoxylate and dicarboxylate metabolism"
"path:sey00521",10,"Down",0.000509281706848476,0.00125434198168236,0.00885380754263533,0.0115446706193186,"Streptomycin biosynthesis"
"path:sey00600",2,"Up",0.000616414947334128,0.00149060341809889,0.618154899494981,0.647359067975059,"Sphingolipid metabolism"
"path:sey00020",27,"Up",0.000652745344640297,0.0015502701935207,1.71020096062032e-08,5.48261186861423e-08,"Citrate cycle (TCA cycle)"
"path:sey03030",19,"Down",0.000886671120933718,0.00206889928217867,9.19790979866089e-09,3.59800589182911e-08,"DNA replication"
"path:sey03020",4,"Down",0.00119356462081963,0.00273696714774156,0.307270891445647,0.34633075052772,"RNA polymerase"
"path:sey00626",4,"Up",0.00158595885074173,0.00357512757879068,0.16986270027558,0.205379446696837,"Naphthalene degradation"
"path:sey00330",23,"Up",0.00178534739656322,0.00385463602467401,4.19765066177292e-08,1.13936232248122e-07,"Arginine and proline metabolism"
"path:sey00400",23,"Up",0.00179440370639598,0.00385463602467401,6.46256405040874e-10,5.0560059923786e-09,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"path:sey00460",8,"Up",0.00179689799646458,0.00385463602467401,0.00184322327285921,0.00247624944737651,"Cyanoamino acid metabolism"
"path:sey03010",56,"Down",0.0020669032792799,0.00436346247847979,0.000318082757342253,0.000464890183807908,"Ribosome"
"path:sey00625",5,"Up",0.00213318081502271,0.00443301638121907,0.0951967372274249,0.116157486708693,"Chloroalkane and chloroalkene degradation"
"path:sey01110",348,"Up",0.00223147598884127,0.00456594317716752,5.92798261349388e-09,2.46381777373339e-08,"Biosynthesis of secondary metabolites"
"OxyR",41,"Down",0.00251975638467363,0.00507769089638778,1.07016057572913e-12,7.11656782859869e-11,"OxyR"
"path:sey00472",2,"Up",0.00279956537129572,0.0055573461848109,1,1,"D-Arginine and D-ornithine metabolism"
"path:sey00750",9,"Down",0.00391202304326569,0.0076514568346226,0.00095391076227754,0.00133547506718856,"Vitamin B6 metabolism"
"path:sey04122",17,"Down",0.00456403762957455,0.00879734789468717,1.80245709268636e-06,3.57801184070577e-06,"Sulfur relay system"
"path:sey00380",8,"Up",0.00464369784222172,0.00882302590022127,0.0122610930946664,0.0156800517460638,"Tryptophan metabolism"
"path:sey01230",127,"Up",0.0132037878538998,0.0247338561206856,4.70134690918735e-09,2.01702948039328e-08,"Biosynthesis of amino acids"
"path:sey02024",60,"Up",0.0135952303219002,0.0251134115668434,9.56425649959399e-09,3.63441746984572e-08,"Quorum sensing"
"path:sey00361",2,"Up",0.013992672494463,0.0254934992022408,1,1,"Chlorocyclohexane and chlorobenzene degradation"
"path:sey00770",25,"Up",0.0151327596571122,0.0271980680323772,1.96769742826054e-08,6.00029104669337e-08,"Pantothenate and CoA biosynthesis"
"FNR",10,"Up",0.0156032560901214,0.0276697741331486,0.000700004583914128,0.0010010818243073,"FNR"
"path:sey01212",20,"Down",0.0170355072069912,0.0298121376122346,2.49066422822651e-08,7.36129649675835e-08,"Fatty acid metabolism"
"path:sey00230",68,"Down",0.0173598545052446,0.0299852032363316,2.19432728927574e-09,1.08090936842101e-08,"Purine metabolism"
"path:sey00523",5,"Down",0.0198143467879617,0.0337860015743449,0.6718889961989,0.698134660112919,"Polyketide sugar unit biosynthesis"
"path:sey01502",8,"Up",0.0208873872957836,0.0351648419030281,0.0103747486837232,0.0133965201450018,"Vancomycin resistance"
"path:sey00300",13,"Up",0.0230060793780092,0.0379357544654173,2.92016281420206e-06,5.62871962737499e-06,"Lysine biosynthesis"
"path:sey00780",14,"Down",0.0231037301631489,0.0379357544654173,0.000295618834889877,0.000441767472363524,"Biotin metabolism"
"path:sey00660",16,"Up",0.0237437413655026,0.0385111902635591,1.1441379392114e-05,2.02893794553489e-05,"C5-Branched dibasic acid metabolism"
"CRP",223,"Up",0.0290640745857532,0.0465725532518695,3.70263109044979e-11,6.65318070871608e-10,"CRP"
"path:sey00364",1,"Up",0.0345222275562902,0.0540171325292541,0.0345222275562902,0.043315625141383,"Fluorobenzoate degradation"
"path:sey00623",1,"Up",0.0345222275562902,0.0540171325292541,0.0345222275562902,0.043315625141383,"Toluene degradation"
"PhoPQ",15,"Up",0.0366219327192319,0.0565987531395754,1.26561342762758e-05,2.21482349834827e-05,"PhoPQ"
"path:sey01240",152,"Down",0.0370232445349102,0.0565987531395754,1.68124907109201e-10,1.59718661753741e-09,"Biosynthesis of cofactors"
"CpxR",31,"Down",0.0378992475517055,0.0572795445951913,6.9519824438803e-08,1.77207255306026e-07,"CpxR"
"path:sey00261",8,"Up",0.0411114437486718,0.0614362024558803,0.00147646935264063,0.00200377983572657,"Monobactam biosynthesis"
"path:sey00260",36,"Up",0.0421772751221441,0.062328639902724,2.44015119295965e-09,1.15907181665584e-08,"Glycine, serine and threonine metabolism"
"path:sey00332",2,"Down",0.0549054068245556,0.0802463638205043,1,1,"Carbapenem biosynthesis"
"path:sey02030",23,"Up",0.0622576031301653,0.0898727297481422,1.2054994453503e-06,2.42926403381197e-06,"Bacterial chemotaxis"
"path:sey00525",3,"Down",0.0628433373426859,0.0898727297481422,1,1,"Acarbose and validamycin biosynthesis"
"path:sey05132",33,"Up",0.0765118819898305,0.108256173453696,6.66333818055732e-08,1.7376940745375e-07,"Salmonella infection"
"path:sey00010",43,"Up",0.0798602465426133,0.111804345159659,4.44780393838248e-08,1.18311584760974e-07,"Glycolysis / Gluconeogenesis"
"path:sey02040",45,"Down",0.101802510421327,0.141038894646213,0.0011545040382468,0.00159946913632109,"Flagellar assembly"
"RpoS",60,"Up",0.114747500548981,0.157334201783655,1.00357225999564e-09,6.06705048088273e-09,"RpoS"
"path:sey00540",40,"Down",0.118104875830057,0.160285188626506,6.3214359802051e-06,1.13614998022605e-05,"Lipopolysaccharide biosynthesis"
"path:sey00760",25,"Up",0.12531936559162,0.168358339633187,8.25927926421008e-11,1.20568452976603e-09,"Nicotinate and nicotinamide metabolism"
"path:sey00401",4,"Down",0.152867773253232,0.203314138426799,0.203800974225597,0.239801597025929,"Novobiocin biosynthesis"
"path:sey00190",43,"Up",0.17318740706514,0.227547759238677,9.62792619465182e-08,2.28663247122981e-07,"Oxidative phosphorylation"
"path:sey03070",34,"Up",0.17451031159658,0.227547759238677,3.66485820480275e-08,1.01547112758076e-07,"Bacterial secretion system"
"path:sey01503",36,"Up",0.199804821320811,0.25800040034629,1.91925190703746e-06,3.75383093582328e-06,"Cationic antimicrobial peptide (CAMP) resistance"
"path:sey00740",12,"Down",0.202555675519337,0.259037546577613,2.26860048894253e-05,3.72498598801675e-05,"Riboflavin metabolism"
"path:sey00561",12,"Up",0.208602263812759,0.264229534162828,7.26739444299203e-05,0.000116453429026258,"Glycerolipid metabolism"
"path:sey00550",26,"Up",0.225845666420959,0.283372392773468,1.19688041877936e-08,4.42180821382375e-08,"Peptidoglycan biosynthesis"
"path:sey03410",14,"Up",0.249094798540753,0.309622506597384,6.47122257363189e-07,1.36614698776673e-06,"Base excision repair"
"path:sey00541",26,"Down",0.264578373755959,0.325823367680949,1.98505869213916e-08,6.00029104669337e-08,"O-Antigen nucleotide sugar biosynthesis"
"path:sey00471",5,"Up",0.27556032136267,0.336234153589313,0.205544226022225,0.239801597025929,"D-Glutamine and D-glutamate metabolism"
"path:sey01053",8,"Up",0.287325489151218,0.347402636882837,0.338567134686858,0.377708632516714,"Biosynthesis of siderophore group nonribosomal peptides"
"path:sey00360",7,"Down",0.30376893525334,0.363975390889137,0.0389828395454511,0.0484553052293925,"Phenylalanine metabolism"
"path:sey00240",43,"Down",0.324589971077999,0.385450590655124,5.13104935535018e-13,6.82429564261574e-11,"Pyrimidine metabolism"
"path:sey00430",3,"Down",0.338213699147835,0.398074530855417,0.270994831077567,0.308053953276208,"Taurine and hypotaurine metabolism"
"path:sey01200",107,"Up",0.347861448573284,0.405838356668831,8.96618685822019e-08,2.16818700389688e-07,"Carbon metabolism"
"SlyA",8,"Up",0.352934348163541,0.408176246136964,0.0026371434970758,0.00350740085111081,"SlyA"
"path:sey00564",27,"Up",0.378081422000904,0.433489906259658,1.45416516329302e-07,3.33455115030986e-07,"Glycerophospholipid metabolism"
"path:sey05100",10,"Up",0.401714848055755,0.456650211892439,0.186585634587656,0.221570441072842,"Bacterial invasion of epithelial cells"
"Fur",40,"Down",0.418857772064923,0.472102404107074,2.91050222183691e-08,8.41514772835453e-08,"Fur"
"path:sey00680",29,"Down",0.432386751976756,0.483255781621081,2.0975008301618e-07,4.64946017352532e-07,"Methane metabolism"
"path:sey00250",33,"Up",0.446548293438127,0.49492435856059,1.90937774703765e-10,1.69298160237338e-09,"Alanine, aspartate and glutamate metabolism"
"path:sey00520",48,"Up",0.511135038691488,0.557446315352252,3.94354484540204e-12,1.74830488146157e-10,"Amino sugar and nucleotide sugar metabolism"
"path:sey00590",2,"Up",0.511341732879509,0.557446315352252,1,1,"Arachidonic acid metabolism"
"path:sey01054",1,"Down",0.555357680416929,0.600508711345135,0.555357680416929,0.590900571963613,"Nonribosomal peptide structures"
"path:sey00473",4,"Down",0.560043521861566,0.600691841996679,0.392428980831326,0.431347557442697,"D-Alanine metabolism"
"path:sey00565",1,"Up",0.578864583778404,0.615911917140222,0.578864583778404,0.611023727321649,"Ether lipid metabolism"
"path:sey03420",8,"Up",0.609988655849897,0.643876914508224,0.000946539704734966,0.00133547506718856,"Nucleotide excision repair"
"path:sey00340",12,"Up",0.618659500146075,0.647887508026992,4.63698994672313e-05,7.52097149895336e-05,"Histidine metabolism"
"path:sey00030",36,"Down",0.629912986510997,0.654518962546583,1.73135111640449e-08,5.48261186861423e-08,"Pentose phosphate pathway"
"path:sey00130",21,"Down",0.686485919333253,0.707772304428858,3.86654246849432e-09,1.77327637348188e-08,"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:sey00480",24,"Down",0.703799488204296,0.720041014855164,3.76427316538252e-07,8.20734968845696e-07,"Glutathione metabolism"
"path:sey00670",13,"Up",0.850229613126413,0.863210217906969,1.95010015432456e-05,3.36835481201515e-05,"One carbon pool by folate"
"path:sey00270",35,"Up",0.886289847975724,0.893004165005843,7.06164250467622e-08,1.77207255306026e-07,"Cysteine and methionine metabolism"
"path:sey00730",14,"Down",0.908341224780407,0.908341224780407,0.000241064706130634,0.000364336430856527,"Thiamine metabolism"
